word,tfidf_pos,tfidf_neg,diff
susan,0.0010053814008155622,0.0006003682848829888,0.0004050131159325734
wars,0.0014837066406082084,0.0010795742896335878,0.00040413235097462065
voice,0.003570185173469931,0.003166076476231216,0.00040410869723871536
contains,0.0018461578849123766,0.0014428716041148685,0.00040328628079750817
genre,0.0039053982760284722,0.0035025738872891897,0.0004028243887392825
uncle,0.0013673692522733318,0.0009651680876219305,0.00040220116465140127
dvds,0.0008837280240412426,0.00048181161835100686,0.00040191640569023574
ordinary,0.0013704531903415934,0.0009687184889566949,0.00040173470138489846
insight,0.0010943602364537456,0.0006930344960947727,0.0004013257403589729
levels,0.0012261911908681218,0.0008251853596851605,0.0004010058311829613
smooth,0.0006709088442644517,0.0002700956817841978,0.00040081316248025383
intriguing,0.0015660305983882252,0.0011657115119892813,0.0004003190863989439
united,0.0010986750774406393,0.0006984976363420401,0.0004001774410985992
health,0.0007880218852458859,0.00038797352269098447,0.00040004836255490143
juliet,0.000620624282731224,0.00022106505810334378,0.0003995592246278803
originally,0.001285737116625977,0.0008862790552075137,0.0003994580614184633
craig,0.0007046446058410876,0.00030549961243473366,0.00039914499340635396
voight,0.000583252867696515,0.00018423202444406707,0.00039902084325244794
foreign,0.001350588165988866,0.0009518577894712288,0.0003987303765176373
equally,0.0016878944562771026,0.0012893540447237192,0.00039854041155338335
discovered,0.0012278478066133232,0.0008306097156273166,0.00039723809098600666
nomination,0.0006242774967548877,0.000227892337534654,0.00039638515922023364
faith,0.0013187304214842186,0.0009225734435576376,0.000396156977926581
thrilling,0.0008945821790159489,0.0004996703506265898,0.000394911828389359
bates,0.0007512956154589853,0.00035716168832709963,0.0003941339271318857
subsequent,0.0007183974247175201,0.0003245757861295784,0.00039382163858794173
ted,0.0009880637028850904,0.0005943241060580274,0.00039373959682706297
knows,0.0031233383311129997,0.0027300016228797197,0.00039333670823327995
scarlett,0.0006236399211515408,0.000230324993109339,0.00039331492804220187
appreciation,0.0006359157558828427,0.00024303390615282742,0.0003928818497300153
good,0.025607069717236842,0.025214438798540576,0.00039263091869626635
dan,0.0011719190296952883,0.0007800158043504738,0.0003919032253448145
disappoint,0.0007026956056855809,0.0003111259284277814,0.0003915696772577995
australia,0.0009260379234176971,0.0005345021814398487,0.00039153574197784845
cagney,0.0006366831165641405,0.000245203708368025,0.0003914794081961155
frankie,0.0006130251314114526,0.0002221334072706086,0.00039089172414084395
missed,0.002458922979300958,0.0020680556308494153,0.00039086734845154283
viewers,0.0030065365843721385,0.0026157370462857672,0.0003907995380863713
howard,0.0012422082983104526,0.0008520299361855185,0.00039017836212493413
decade,0.0011493285292974225,0.0007594605564601737,0.0003898679728372488
coming,0.003687376778469301,0.003297696969047468,0.00038967980942183336
bound,0.0008528094286032853,0.0004636318866003604,0.0003891775420029249
spoil,0.0011753171750098987,0.0007867315795729773,0.00038858559543692133
opera,0.0017373909684786338,0.0013498359488373975,0.00038755501964123627
gradually,0.000645400171989047,0.00025820352274825395,0.00038719664924079304
madonna,0.000758293478637685,0.0003716327792081775,0.00038666069942950746
clint,0.0007895540760743153,0.00040328907420314204,0.00038626500187117325
atmospheric,0.0008257347598639874,0.0004398103216914636,0.0003859244381725238
striking,0.0007788066397301024,0.000392968612724011,0.0003858380270060914
grandfather,0.0007152373158701368,0.0003308303238144021,0.00038440699205573466
depicted,0.0010814970693663966,0.0006976927786698623,0.0003838042906965343
lover,0.0015305435412405581,0.0011468760706932648,0.00038366747054729327
feelgood,0.00063129505895106,0.0002477775726755924,0.0003835174862754676
engaged,0.000762383591720527,0.00037891293842628267,0.00038347065329424434
davies,0.0006384660044400171,0.0002550491309648676,0.0003834168734751495
hal,0.0007095421843728163,0.000326269208976177,0.00038327297539663937
documentaries,0.0007962042353589083,0.0004129740822307777,0.00038323015312813054
follow,0.002691470863464653,0.0023083703903786033,0.00038310047308604987
tight,0.0010040479032086614,0.0006215488920929301,0.0003824990111157313
max,0.0012294192961201777,0.000848116996524561,0.0003813022995956167
wallace,0.0007087946537444928,0.000327750762796616,0.0003810438909478768
welles,0.0008814642020805453,0.0005005146353550218,0.0003809495667255235
office,0.002059215486699382,0.0016782965306874375,0.00038091895601194436
rival,0.0008207811453773752,0.00044001727440587987,0.00038076387097149534
directed,0.0038978501838485722,0.00351718583964311,0.00038066434420546205
lincoln,0.0006029209314935956,0.00022234269023239998,0.00038057824126119566
facing,0.0006136277824523106,0.00023321466018912703,0.00038041312226318354
wants,0.004007356247746191,0.003627001356336704,0.00038035489140948687
vulnerable,0.0005749493221783411,0.000194752399527741,0.00038019692265060014
winters,0.0005879047060564635,0.00020820639142131553,0.00037969831463514794
peace,0.0010194939112947933,0.0006402281687017122,0.00037926574259308115
successful,0.0019176730190099626,0.0015385176544378527,0.00037915536457210986
destiny,0.0005995282994703601,0.00022051136674991825,0.0003790169327204418
kitty,0.0005211679283066556,0.00014230641237842243,0.00037886151592823316
night,0.0060973867594550065,0.00571864638684362,0.00037874037261138686
addition,0.0015246728581128131,0.0011461246226588137,0.00037854823545399943
search,0.0015051541336275078,0.0011267518430531096,0.0003784022905743982
help,0.005279006506651747,0.004900817961157463,0.0003781885454942841
standout,0.0005815151902807234,0.0002033949954338223,0.00037812019484690106
tarzan,0.0009688783016187123,0.0005908889745131032,0.0003779893271056091
challenging,0.0006509856220276901,0.00027389730466572987,0.0003770883173619602
states,0.0014715224754794367,0.0010947245920814013,0.0003767978833980354
mrs,0.0012047906278628076,0.0008280297031568047,0.0003767609247060029
abc,0.0007835600182038245,0.0004068754115957135,0.000376684606608111
terrifying,0.0007279702333404342,0.00035210360593679763,0.00037586662740363657
kurt,0.0007163180277570775,0.0003409520300728393,0.00037536599768423824
drawn,0.0016042456959594255,0.0012292827715964518,0.0003749629243629737
filled,0.0021277742565320446,0.0017528739415472614,0.0003749003149847831
compassion,0.0005818078463105509,0.0002071337786163727,0.00037467406769417814
oliver,0.0009375052270093045,0.0005631421086053238,0.0003743631184039807
seeking,0.0008546812137468527,0.0004804249529042,0.0003742562608426527
anne,0.0012765467433570158,0.0009024029695389058,0.00037414377381811
finding,0.001689407375622564,0.0013158193779932458,0.0003735879976293182
tribute,0.0008673991534498876,0.0004938158077720744,0.00037358334567781323
falk,0.0006502483514936923,0.00027717329432703044,0.00037307505716666187
accept,0.0014175985200856292,0.0010447291637945893,0.0003728693562910399
emily,0.000793212919314995,0.00042061357773644096,0.000372599341578554
affect,0.0006086415941022578,0.00023657923776122453,0.0003720623563410332
welcome,0.0010055407858860583,0.0006337217372300117,0.00037181904865604665
think,0.015944098181372993,0.015572310760193804,0.0003717874211791889
aids,0.000592319764526194,0.00022150884892672837,0.0003708109155994656
key,0.001492859919876283,0.0011222871404311678,0.0003705727794451152
cultural,0.0009582764973639548,0.0005883208975702974,0.0003699555997936574
passionate,0.0006497200142073124,0.00027996337044059697,0.00036975664376671545
britain,0.000732814294454822,0.0003633403148357111,0.0003694739796191109
cope,0.000565306626546966,0.00019586029235911992,0.00036944633418784607
cage,0.0011683144256214707,0.0007993752840858129,0.00036893914153565785
interpretation,0.000933972468586952,0.000565141742977605,0.000368830725609347
taylor,0.0011935735638175253,0.0008247875036634016,0.0003687860601541237
joseph,0.0010150790349365208,0.0006471745780945492,0.00036790445684197165
media,0.0012602889692238104,0.0008932435542629828,0.0003670454149608276
mans,0.0016334792927362868,0.0012665311615715448,0.000366948131164742
brave,0.0009563944342904675,0.0005899488489211949,0.00036644558536927255
philip,0.0007372181115471515,0.0003710942317588398,0.0003661238797883117
identify,0.000849691516178952,0.00048380407707385983,0.00036588743910509215
despair,0.0005636181693638242,0.00019839537874072438,0.00036522279062309977
screening,0.0010485603952506697,0.0006841619401743764,0.0003643984550762933
scenery,0.002104573994466943,0.0017408530529747493,0.00036372094149219377
faced,0.0007834703593183101,0.00042022644587294886,0.00036324391344536125
influenced,0.000697749045248531,0.00033467683782689896,0.000363072207421632
fathers,0.0010761857383261178,0.0007131836267166655,0.00036300211160945233
eric,0.0012235918817096263,0.0008605924104644456,0.0003629994712451807
sunday,0.0010078996557660305,0.0006451257446922059,0.0003627739110738246
mixed,0.00134941646635467,0.0009868019525326394,0.00036261451382203053
highest,0.0007276664756279332,0.0003651072033939366,0.00036255927223399656
soccer,0.0006776359114668389,0.000315151006279977,0.0003624849051868619
daring,0.000739686355714102,0.0003776944959259229,0.00036199185978817906
sullivan,0.0005256412033974542,0.00016376531038396182,0.0003618758930134924
flaws,0.0015499062523364443,0.0011882087733514598,0.0003616974789849845
mary,0.0017922090103064412,0.0014308963203650102,0.00036131268994143094
friendly,0.0007986812112781687,0.0004374190401833679,0.00036126217109480076
album,0.0006769521529825782,0.0003157936640675879,0.0003611584889149903
bruce,0.0017045958101538955,0.0013440876496385208,0.0003605081605153747
birth,0.0009319650870351001,0.0005716419406047766,0.00036032314643032355
shakespeares,0.0005777915564527965,0.00021778163119328954,0.000360009925259507
uses,0.0020118002012208306,0.0016518184446637383,0.00035998175655709225
march,0.0006186797922863419,0.000259085745712237,0.0003595940465741049
cameos,0.0008719873891129478,0.0005130244103203472,0.00035896297879260057
includes,0.0014027506381386883,0.0010451913418473417,0.0003575592962913466
criticism,0.0009016791799155885,0.0005443522600398514,0.00035732691987573704
navy,0.0008428326180604967,0.00048560570875009655,0.0003572269093104002
challenge,0.00089330611375798,0.0005360953845544459,0.0003572107292035341
chief,0.0009718165278604228,0.0006148580119500397,0.0003569585159103831
narrative,0.0016771276138934901,0.0013207046498616294,0.00035642296403186075
secrets,0.000727110539152715,0.0003709937326189889,0.0003561168065337261
enjoying,0.0009532224303571643,0.0005971481952837674,0.0003560742350733969
depicts,0.0006612468664520975,0.0003053029518033717,0.00035594391464872574
compare,0.0016281886807217457,0.001272538041250223,0.0003556506394715227
searching,0.0009256006392498362,0.0005701405824782309,0.00035546005677160525
classics,0.0012980418581147355,0.0009426711173484971,0.0003553707407662384
jazz,0.0007246553178115871,0.00036961753979847624,0.00035503777801311085
closer,0.0010040103617248006,0.0006490768045738385,0.00035493355715096207
community,0.001318896276906918,0.000963973401466968,0.00035492287543994994
spring,0.0006462278671055315,0.00029162417136723874,0.0003546036957382927
brown,0.0012877426098996897,0.0009334318898367626,0.0003543107200629271
wish,0.003955360188360308,0.0036012897235957325,0.0003540704647645755
tends,0.0006388920176490924,0.00028504905327076166,0.00035384296437833076
chris,0.0017807574419665417,0.001427002199087804,0.0003537552428787376
learned,0.0013667864351389015,0.0010134898613043414,0.00035329657383456007
moral,0.0015497653677273135,0.001197064299061677,0.0003527010686656365
normal,0.001908878167313095,0.001556436340866543,0.00035244182644655203
profound,0.0008211873374955016,0.00046906950399882956,0.00035211783349667206
purchased,0.00068672105828711,0.0003346580851872006,0.0003520629730999094
ritter,0.0005669549968674631,0.00021492936631718762,0.00035202563055027546
carpenters,0.0005468353228531942,0.00019482438078014474,0.0003520109420730495
conventional,0.0006864863376942836,0.0003346472630083196,0.000351839074685964
ones,0.0039532868042396,0.0036017040572266204,0.0003515827470129793
michelle,0.0009356206302542134,0.0005843448758930035,0.00035127575436120985
comfortable,0.0007146130637958478,0.00036355897198227124,0.0003510540918135766
ward,0.0007116477932164343,0.00036156358530504447,0.00035008420791138984
helen,0.0009343261589488636,0.0005854062915612549,0.00034891986738760873
irene,0.0005425735843070748,0.00019402795002721772,0.00034854563427985706
backdrop,0.0007809404328749229,0.00043267389960696104,0.00034826653326796187
todd,0.000658907344272441,0.0003111697488957421,0.0003477375953766989
connery,0.0007554662137696169,0.0004087959174767682,0.0003466702962928487
samuel,0.0005589315457663606,0.00021242750847191922,0.0003465040372944414
develops,0.0007676371387036328,0.00042132376627798836,0.00034631337242564447
morris,0.0005945780271182313,0.0002485215550154151,0.00034605647210281617
muppets,0.0005658850762233852,0.0002203474017340917,0.00034553767448929345
revolution,0.0008706109783105993,0.0005253272784390621,0.0003452836998715372
initially,0.0008710880103223363,0.0005266992745953949,0.00034438873572694144
fate,0.0011456313907067157,0.0008012724732690099,0.0003443589174377058
appearances,0.0008090550929922116,0.00046482800489389684,0.0003442270880983148
studios,0.0010872991041734161,0.0007432925076941398,0.00034400659647927634
court,0.0008509577747705963,0.0005072323863668037,0.00034372538840379255
fashioned,0.0005914429851377397,0.00024800508913813126,0.0003434378959996084
frightening,0.0010129386759824381,0.000669613722667348,0.00034332495331509017
necessary,0.0013398517106630312,0.0009965432705303233,0.0003433084401327079
cole,0.0006580683327673853,0.0003151036684046607,0.00034296466436272463
wanting,0.00150049343609414,0.0011575587193090357,0.0003429347167851044
reunion,0.0007326723183629927,0.00038978973447722977,0.00034288258388576296
redemption,0.0007937360340647881,0.00045085560176021306,0.000342880432304575
christopher,0.0017125038438603546,0.00136978356041145,0.00034272028344890467
mark,0.002360232793691692,0.0020179720144794153,0.0003422607792122768
aunt,0.0007544623795206336,0.000412733097743205,0.0003417292817774286
capture,0.0012710833702624415,0.0009295718487822682,0.00034151152148017324
alfred,0.0006258453560098208,0.00028483313353947084,0.00034101222247034994
unfold,0.0005612097475085067,0.00022077459347608438,0.00034043515403242233
corruption,0.000584352541309226,0.0002446047256689302,0.00033974781564029575
widmark,0.0005440265554197913,0.00020452258917529715,0.00033950396624449414
techniques,0.0008286655962081507,0.0004899530251232222,0.0003387125710849285
likable,0.0016113514542174252,0.0012729038822767535,0.00033844757194067166
sport,0.0006990240346421199,0.00036105965578369704,0.0003379643788584229
jewel,0.0005513140361224632,0.0002135456360253884,0.00033776840009707484
lessons,0.0009479956751792807,0.0006103008786537263,0.0003376947965255544
broadcast,0.0007561410677695708,0.00041858415067771494,0.00033755691709185583
wont,0.004628396168488539,0.004290882967431907,0.00033751320105663164
lion,0.0007881166731365508,0.00045076488534902677,0.000337351787787524
unpredictable,0.000593212317297482,0.0002559476057881272,0.0003372647115093548
controversial,0.0008791677303900609,0.0005419207738944956,0.0003372469564955653
rain,0.0009449564706619587,0.0006082953080388605,0.0003366611626230982
hotel,0.0014107853661661904,0.0010741292543517617,0.00033665611181442866
mixture,0.0007371552256230799,0.0004011647111972043,0.0003359905144258756
minds,0.0010923367580535635,0.0007567330002001454,0.000335603757853418
bring,0.0030436982480553268,0.0027081901515637447,0.00033550809649158207
morgan,0.0010702006068468292,0.0007350222237667842,0.000335178383080045
judge,0.001462907063361381,0.001127867116753528,0.00033503994660785317
distant,0.0006950340815478841,0.00036010314294474997,0.0003349309386031341
convincing,0.0022119907688735924,0.0018774668795512772,0.0003345238893223152
covers,0.0007010763730683785,0.00036687052915187996,0.00033420584391649855
boxing,0.0006156485467602602,0.000281655001639328,0.0003339935451209322
number,0.003321607865425077,0.0029878819503384975,0.0003337259150865794
beings,0.0007454477779993738,0.00041221076238416945,0.00033323701561520434
divine,0.0005633483141504609,0.0002302443506579766,0.0003331039634924843
lane,0.0010196568860180498,0.0006865732833440525,0.00033308360267399726
affected,0.0007268041028921111,0.0003938029166549698,0.0003330011862371413
mouse,0.0007848287847965604,0.000452142919014521,0.0003326858657820394
government,0.001739141721290218,0.0014066405723630803,0.00033250114892713757
park,0.00187961171030372,0.0015473174463347535,0.0003322942639689664
showing,0.002925984054309694,0.0025937830676377185,0.0003322009866719754
cats,0.0008235215637451667,0.0004922427449674907,0.00033127881877767593
winter,0.0006572380464622993,0.0003260962577062696,0.0003311417887560297
rural,0.0007370739126797804,0.0004064804327810412,0.00033059347989873914
settings,0.000943126178748739,0.0006125404197676789,0.00033058575898106007
nyc,0.0006500776663920651,0.0003197731057071947,0.0003303045606848704
beloved,0.0008870359608302841,0.0005570183635275938,0.0003300175973026903
cute,0.0025855977768757237,0.0022556629609190035,0.0003299348159567202
capturing,0.0006435012637294468,0.00031367019411709555,0.00032983106961235125
kyle,0.0005277176132628715,0.0001982524227309944,0.0003294651905318771
held,0.0014519982384929545,0.0011236017420135829,0.0003283964964793716
intrigue,0.0007245979202057376,0.00039621288284275003,0.00032838503736298754
wagon,0.0005038171243361985,0.00017569474316602476,0.00032812238117017374
willie,0.0005070618239692034,0.00017905104606193308,0.0003280107779072703
grow,0.0012398389274845098,0.0009123729538773591,0.0003274659736071507
donald,0.0010215926738988993,0.0006942875430006501,0.00032730513089824923
generations,0.0006365250231589869,0.0003094353660141428,0.00032708965714484405
helped,0.0015265388705239741,0.0011995745140965853,0.0003269643564273888
disturbing,0.001998213592111028,0.0016712802522324257,0.00032693333987860243
boss,0.0014894669756311276,0.0011626037725787888,0.00032686320305233877
boris,0.0005734732563855306,0.0002469366222568219,0.00032653663412870863
questions,0.0019367194750416765,0.0016103440575418937,0.00032637541749978285
nostalgic,0.0006483634918691805,0.000322694092468873,0.0003256693994003075
purple,0.0005865345765872042,0.0002608673295458274,0.0003256672470413768
central,0.0016331619176822687,0.0013079035751978386,0.00032525834248443007
companion,0.00063071890494212,0.0003055181436561078,0.0003252007612860122
tour,0.0008373188315946926,0.0005122031542753997,0.00032511567731929294
recognize,0.0010745103524247076,0.0007498532845145151,0.00032465706791019245
official,0.0006188868356732058,0.00029438452859861835,0.00032450230707458744
telling,0.0021864794354364814,0.0018623781785113251,0.0003241012569251563
travels,0.0007133674918022213,0.00038939445961874843,0.0003239730321834728
aspects,0.0016582828724091962,0.001334379453284898,0.00032390341912429815
met,0.001299329334332915,0.0009754289176276445,0.00032390041670527045
gangster,0.0012166559830398126,0.000892772680679744,0.0003238833023600686
plans,0.0009446411435844011,0.0006208050207330488,0.00032383612285135223
brooklyn,0.0005342383825982024,0.0002105126393572488,0.00032372574324095356
stone,0.0012646820431110432,0.0009413029220002542,0.000323379121110789
peak,0.0006101583811890429,0.0002870568242261767,0.0003231015569628662
desires,0.0005550801005753563,0.0002320315331010858,0.0003230485674742705
anna,0.0009986881705303244,0.0006759457542696198,0.0003227424162607046
witness,0.0010013864926519667,0.0006787276282682626,0.0003226588643837041
leslie,0.0008188209386509678,0.0004965141973406422,0.0003223067413103256
ruth,0.0005967605670929015,0.00027448538985281023,0.00032227517724009127
opportunity,0.0017191942321362476,0.001396994580896987,0.00032219965123926066
checking,0.0009117906134480911,0.000589652843075977,0.0003221377703721142
sports,0.001098337590962902,0.0007762648459676867,0.00032207274499521544
survive,0.0012440995023018403,0.0009222763824793565,0.0003218231198224838
indian,0.0019058416106357559,0.0015844802121031093,0.0003213613985326466
purchase,0.0007174627711531318,0.00039617159644831897,0.0003212911747048128
wise,0.0010869556268900378,0.0007659788430652454,0.00032097678382479245
step,0.0013512215698105723,0.0010307582064902877,0.00032046336332028466
format,0.0009595593744764426,0.0006395079564197965,0.00032005141805664607
blown,0.0009680902029846655,0.0006480906055970855,0.00031999959738758
came,0.0053328682697636005,0.005013459654640821,0.0003194086151227793
dennis,0.0011620725775314832,0.0008427765257343799,0.00031929605179710334
greek,0.0009355499544463894,0.0006163397484968084,0.00031921020594958096
punk,0.0007513949563931118,0.0004322037110467942,0.0003191912453463176
previous,0.0024973297681546883,0.002178321227186235,0.00031900854096845316
eccentric,0.0006949263310948654,0.0003761695994478786,0.0003187567316469868
slowly,0.0017043614830942108,0.0013857068219505313,0.00031865466114367955
seeks,0.0005960830936347333,0.00027757744003560245,0.00031850565359913083
april,0.0006029767952170019,0.00028452001514958614,0.0003184567800674158
answers,0.0008914040520507434,0.0005730304887137252,0.00031837356333701825
struck,0.0008002718445316255,0.0004822823535498165,0.000317989490981809
match,0.0019129144159942605,0.0015949427423574355,0.00031797167363682493
forms,0.0006085525719518666,0.00029058917995235055,0.000317963391999516
vietnam,0.0010319144475726104,0.0007150113746241838,0.0003169030729484266
gift,0.000708169498099639,0.00039153278723837414,0.0003166367108612649
margaret,0.000590684413879439,0.0002740911369352274,0.00031659327694421165
shakespeare,0.0012006084761349244,0.0008840752523206728,0.00031653322381425156
awe,0.0005665534061523967,0.0002501997913584687,0.00031635361479392796
matter,0.00395252693421217,0.003636198749348491,0.0003163281848636789
interviews,0.0010007636463800417,0.0006844395632164947,0.000316324083163547
lively,0.0005491128284797793,0.0002328343995522706,0.00031627842892750866
place,0.006204866018484182,0.00588923787484372,0.0003156281436404616
unsettling,0.000588928976367943,0.00027334373507313984,0.0003155852412948032
reflection,0.0006206319922233569,0.00030509451167981267,0.00031553748054354426
price,0.0013808476200565323,0.0010653600575316925,0.0003154875625248398
rocks,0.0008182870965188074,0.0005032571498762924,0.000315029946642515
quest,0.0008574792774760812,0.0005429125104479632,0.00031456676702811806
barry,0.000903036605461911,0.0005887109079331297,0.00031432569752878133
cynical,0.0008347506228841568,0.0005208153233282665,0.0003139352995558903
laura,0.0009210919980360542,0.0006075715138503432,0.0003135204841857109
brando,0.0005994248910338796,0.0002860033370515264,0.0003134215539823532
survival,0.0006656203148100252,0.0003522408694067537,0.00031337944540327147
imagery,0.000964584087994025,0.0006513210500022564,0.0003132630379917686
quinn,0.0006459357166591586,0.0003330655833923459,0.0003128701332668127
teaches,0.0006033058112642799,0.00029043997261743486,0.000312865838646845
sexuality,0.0008357616083930368,0.0005231307933832253,0.0003126308150098114
williams,0.0015060973467600376,0.0011947592093657785,0.00031133813739425914
patrick,0.0010876819419404252,0.0007769550827892574,0.00031072685915116784
program,0.0013334527065482543,0.0010231435285937545,0.0003103091779544998
polished,0.0005217441015038586,0.00021158550542579668,0.0003101585960780619
similarities,0.0006432919331602797,0.00033320273062684375,0.0003100892025334359
dentist,0.0006334863825573575,0.0003240644355816966,0.00030942194697566086
despite,0.0039199385595183895,0.003611025380363977,0.0003089131791544123
continues,0.0011328892868598917,0.0008240108493321266,0.00030887843752776516
discover,0.001262459888400544,0.0009536276085916466,0.0003088322798088974
personalities,0.0007759233070232978,0.0004676120561143101,0.00030831125090898773
reach,0.0011555360281793007,0.0008474759074299605,0.0003080601207493402
musician,0.0005221120123204914,0.00021446495409975332,0.0003076470582207381
tourist,0.0005481946466734752,0.00024124923773514504,0.0003069454089383301
meryl,0.0006144630334362068,0.00030793203523474586,0.00030653099820146095
hamlet,0.0007261245025409729,0.00041961967661646195,0.00030650482592451094
rita,0.0005801186193285457,0.0002740529334666369,0.00030606568586190883
recognized,0.0006689062858900721,0.00036349071373108216,0.0003054155721589899
wide,0.0011825415361655877,0.0008775575655866302,0.00030498397057895747
strange,0.0033015659769361537,0.0029965956251807283,0.00030497035175542546
complexity,0.000534072030173273,0.00022976493344374225,0.0003043070967295307
jackass,0.000586899496751945,0.0002830140397960792,0.00030388545695586583
forever,0.001685497279484722,0.0013816290648841307,0.0003038682146005913
eugene,0.0005293746841113885,0.00022561010959665462,0.0003037645745147339
loyal,0.0005970603464073757,0.0002933340881539721,0.0003037262582534036
businessman,0.00048357100059886137,0.00018003018357999587,0.00030354081701886547
fiction,0.0019365158258565745,0.0016332471472233123,0.0003032686786332622
lucas,0.0006349362296105163,0.00033169108422816075,0.0003032451453823555
continue,0.0014492140645621025,0.0011468005512508745,0.000302413513311228
achieved,0.0007770280968359558,0.0004748962147522039,0.00030213188208375193
burns,0.0007867847986989068,0.00048511623399327675,0.0003016685647056301
glenn,0.0007352255222529428,0.0004336056247250493,0.00030161989752789346
smiling,0.0006012146696328451,0.0002996236259612179,0.0003015910436716272
mysteries,0.000618161630550752,0.000317045916944502,0.00030111571360625
barrymore,0.000577186743630284,0.0002773248194911656,0.00029986192413911843
image,0.0015241071821639463,0.0012242798607810421,0.00029982732138290414
keith,0.0006081852543315749,0.000308381479875492,0.00029980377445608294
branagh,0.0005763914016096615,0.0002773367560703836,0.00029905464553927794
movement,0.0009889663206196695,0.0006899627353748983,0.0002990035852447712
demands,0.0006928856254410135,0.0003940405644511622,0.0002988450609898513
rendition,0.0006709348043677988,0.0003728530544982387,0.0002980817498695601
died,0.002056635109850063,0.0017586162468333517,0.0002980188630167112
stylish,0.0008219506479678149,0.0005242634431809542,0.0002976872047868607
returns,0.0013056808059516332,0.0010081211005007638,0.00029755970545086935
fu,0.0009486888606513618,0.0006512070212913364,0.0002974818393600253
various,0.00223288663102835,0.0019363477374484933,0.00029653889357985686
record,0.001248350397044486,0.0009521800712102991,0.0002961703258341868
jeremy,0.0007274966060322311,0.00043141128933834314,0.000296085316693888
storytelling,0.0010107427228957498,0.0007146661437345402,0.0002960765791612096
hugh,0.000544030079531847,0.00024846256894095286,0.0002955675105908941
kennedy,0.0007712542567322588,0.0004757181773178243,0.0002955360794144345
differences,0.0006710459640114529,0.00037634028290524,0.0002947056811062129
complaints,0.0005279105281036391,0.00023333431723014035,0.00029457621087349874
priceless,0.0006170299285850119,0.0003228398257820642,0.0002941901028029477
presented,0.0016783533682065246,0.0013847099417058641,0.0002936434265006604
widely,0.0005087153252234801,0.00021529149344691286,0.00029342383177656723
tough,0.0018633046298470683,0.0015699041922323488,0.0002934004376147195
underlying,0.0006105517377046,0.00031775048601385286,0.0002928012516907471
sophisticated,0.0007882635683491047,0.0004956881190887679,0.00029257544926033683
larger,0.0006597183996709788,0.0003672411091310296,0.0002924772905399492
bergman,0.0007585049828669547,0.00046619076674064104,0.0002923142161263137
stood,0.0007668854583325264,0.00047459996999346866,0.0002922854883390577
convincingly,0.000624533992260075,0.0003325182377151798,0.0002920157545448952
colour,0.0007120707633444859,0.0004201188472681332,0.0002919519160763527
depression,0.0006644921134462355,0.00037306933524905385,0.00029142277819718166
dynamic,0.0006195507351236951,0.0003282518241153314,0.00029129891100836364
violent,0.0019954587641443063,0.0017043292398204357,0.00029112952432387056
betrayal,0.0005074015048448696,0.00021655252340977194,0.0002908489814350976
cusack,0.00066093250007029,0.00037036075545157193,0.0002905717446187181
robin,0.0013643677561681728,0.0010741741341697133,0.00029019362199845947
sutherland,0.0009160641057842209,0.0006261893044997293,0.00028987480128449153
class,0.0028706232257831427,0.0025811282532475534,0.00028949497253558934
trail,0.0006410735278048304,0.00035158485507550454,0.0002894886727293258
discovering,0.0005517256250235484,0.0002622833850920644,0.000289442239931484
testament,0.0005813189271256723,0.0002921093194155223,0.00028920960771015
fascinated,0.0005700210636925798,0.00028108806876315205,0.0002889329949294278
thumbs,0.0008791513010069516,0.0005904725904677781,0.0002886787105391735
buffs,0.0006332033503291829,0.000345460994088397,0.0002877423562407859
smart,0.0018181162184308373,0.0015306482805409133,0.00028746793788992395
tunes,0.0007012378036510386,0.0004141291587444048,0.0002871086449066338
educational,0.0006396944145579194,0.0003526086219659446,0.00028708579259197477
stunts,0.0008851021750871731,0.000598392314563428,0.00028670986052374504
crisp,0.0005071498108749939,0.00022109320845987464,0.0002860566024151193
combined,0.0009627693632232357,0.0006769493164560322,0.0002858200467672035
anger,0.0008856140472437488,0.000600242049515741,0.0002853719977280078
explore,0.0006448983705806061,0.00035982432643324634,0.0002850740441473598
dances,0.0005745191310665031,0.0002897555025280218,0.00028476362853848135
backgrounds,0.0005890975405250032,0.0003045857161228495,0.00028451182440215373
sinister,0.0007806023603359857,0.0004962705317672712,0.0002843318285687145
closely,0.0007990380585829645,0.0005149847738839223,0.00028405328469904216
glory,0.0007418316939679686,0.00045784889473555085,0.0002839827992324177
fairy,0.000837715645139496,0.0005538613722057476,0.00028385427293374846
anderson,0.0009000508779033161,0.0006173285889301731,0.00028272228897314306
lyrics,0.000663918039868762,0.00038137758892152024,0.0002825404509472418
bonus,0.0006356619737271919,0.0003537840293413244,0.0002818779443858675
universe,0.0010034385009403978,0.0007219591195099709,0.0002814793814304269
bernard,0.0005426119492719631,0.0002612476888021809,0.00028136426046978223
honesty,0.0006636495790396245,0.0003824202288584302,0.0002812293501811943
paranoia,0.0005452703637550941,0.00026459350417534614,0.000280676859579748
simmons,0.0005143822517911521,0.00023414953122006236,0.00028023272057108977
politics,0.0010249518216607883,0.0007451453937423429,0.0002798064279184454
shine,0.000649003768567783,0.00036962655993067975,0.00027937720863710323
matches,0.0005446012822688497,0.00026631283313184324,0.00027828844913700647
discovery,0.000706415870282637,0.0004283511827513098,0.00027806468753132724
